"job_id","puzzle_id","num_tiles","board_width","board_height","tiles","start","end","their_id"
"28027","28027","20","17","70","[{""X"":3,""Y"":1},{""X"":9,""Y"":1},{""X"":13,""Y"":1},{""X"":14,""Y"":1},{""X"":16,""Y"":1},{""X"":10,""Y"":2},{""X"":13,""Y"":2},{""X"":14,""Y"":2},{""X"":9,""Y"":3},{""X"":12,""Y"":3},{""X"":16,""Y"":4},{""X"":7,""Y"":5},{""X"":9,""Y"":5},{""X"":7,""Y"":6},{""X"":16,""Y"":6},{""X"":13,""Y"":7},{""X"":16,""Y"":8},{""X"":16,""Y"":9},{""X"":13,""Y"":11},{""X"":15,""Y"":14}]","","","23516"
"28019","28019","20","21","61","[{""X"":3,""Y"":1},{""X"":7,""Y"":1},{""X"":10,""Y"":1},{""X"":11,""Y"":1},{""X"":7,""Y"":2},{""X"":11,""Y"":2},{""X"":14,""Y"":2},{""X"":16,""Y"":2},{""X"":17,""Y"":2},{""X"":11,""Y"":3},{""X"":7,""Y"":4},{""X"":14,""Y"":5},{""X"":19,""Y"":5},{""X"":12,""Y"":6},{""X"":13,""Y"":6},{""X"":10,""Y"":7},{""X"":11,""Y"":9},{""X"":15,""Y"":9},{""X"":18,""Y"":12},{""X"":16,""Y"":14}]","","","23938"
"28015","28015","20","22","43","[{""X"":2,""Y"":1},{""X"":6,""Y"":1},{""X"":12,""Y"":1},{""X"":6,""Y"":2},{""X"":14,""Y"":2},{""X"":15,""Y"":2},{""X"":7,""Y"":3},{""X"":8,""Y"":3},{""X"":9,""Y"":3},{""X"":13,""Y"":3},{""X"":14,""Y"":3},{""X"":10,""Y"":4},{""X"":6,""Y"":5},{""X"":12,""Y"":5},{""X"":15,""Y"":5},{""X"":10,""Y"":7},{""X"":10,""Y"":8},{""X"":13,""Y"":8},{""X"":14,""Y"":8},{""X"":12,""Y"":11}]","","","23449"
"28011","28011","20","29","53","[{""X"":2,""Y"":1},{""X"":7,""Y"":1},{""X"":16,""Y"":1},{""X"":7,""Y"":2},{""X"":20,""Y"":2},{""X"":11,""Y"":3},{""X"":13,""Y"":3},{""X"":15,""Y"":3},{""X"":18,""Y"":3},{""X"":8,""Y"":4},{""X"":15,""Y"":4},{""X"":9,""Y"":6},{""X"":14,""Y"":6},{""X"":8,""Y"":7},{""X"":14,""Y"":8},{""X"":19,""Y"":8},{""X"":20,""Y"":9},{""X"":14,""Y"":10},{""X"":17,""Y"":10},{""X"":19,""Y"":13}]","","","23884"
"28007","28007","20","26","45","[{""X"":13,""Y"":1},{""X"":12,""Y"":2},{""X"":14,""Y"":2},{""X"":5,""Y"":3},{""X"":11,""Y"":3},{""X"":12,""Y"":3},{""X"":5,""Y"":4},{""X"":7,""Y"":4},{""X"":10,""Y"":4},{""X"":7,""Y"":5},{""X"":10,""Y"":5},{""X"":11,""Y"":6},{""X"":12,""Y"":6},{""X"":9,""Y"":7},{""X"":9,""Y"":8},{""X"":10,""Y"":8},{""X"":10,""Y"":9},{""X"":13,""Y"":9},{""X"":12,""Y"":11},{""X"":13,""Y"":12}]","","","23304"
"28003","28003","20","15","67","[{""X"":3,""Y"":1},{""X"":4,""Y"":1},{""X"":6,""Y"":1},{""X"":10,""Y"":1},{""X"":5,""Y"":2},{""X"":10,""Y"":2},{""X"":12,""Y"":2},{""X"":13,""Y"":3},{""X"":9,""Y"":4},{""X"":14,""Y"":4},{""X"":10,""Y"":5},{""X"":14,""Y"":5},{""X"":8,""Y"":6},{""X"":11,""Y"":6},{""X"":12,""Y"":6},{""X"":8,""Y"":7},{""X"":12,""Y"":7},{""X"":12,""Y"":8},{""X"":14,""Y"":8},{""X"":13,""Y"":11}]","","","23305"
"27995","27995","20","14","62","[{""X"":5,""Y"":1},{""X"":10,""Y"":1},{""X"":14,""Y"":1},{""X"":4,""Y"":2},{""X"":11,""Y"":2},{""X"":13,""Y"":2},{""X"":5,""Y"":3},{""X"":6,""Y"":3},{""X"":8,""Y"":3},{""X"":9,""Y"":3},{""X"":11,""Y"":3},{""X"":5,""Y"":4},{""X"":11,""Y"":5},{""X"":14,""Y"":5},{""X"":7,""Y"":6},{""X"":8,""Y"":7},{""X"":9,""Y"":7},{""X"":10,""Y"":8},{""X"":14,""Y"":9},{""X"":14,""Y"":11}]","","","23309"
"27991","27991","20","21","52","[{""X"":3,""Y"":1},{""X"":7,""Y"":1},{""X"":8,""Y"":1},{""X"":6,""Y"":2},{""X"":9,""Y"":2},{""X"":6,""Y"":3},{""X"":7,""Y"":3},{""X"":12,""Y"":3},{""X"":13,""Y"":3},{""X"":14,""Y"":3},{""X"":9,""Y"":4},{""X"":10,""Y"":4},{""X"":12,""Y"":4},{""X"":9,""Y"":5},{""X"":14,""Y"":5},{""X"":14,""Y"":6},{""X"":12,""Y"":9},{""X"":12,""Y"":11},{""X"":13,""Y"":11},{""X"":14,""Y"":13}]","","","23311"
"27987","27987","20","17","65","[{""X"":9,""Y"":1},{""X"":10,""Y"":1},{""X"":11,""Y"":2},{""X"":12,""Y"":2},{""X"":14,""Y"":2},{""X"":6,""Y"":3},{""X"":7,""Y"":3},{""X"":9,""Y"":3},{""X"":7,""Y"":4},{""X"":10,""Y"":4},{""X"":12,""Y"":4},{""X"":7,""Y"":6},{""X"":8,""Y"":7},{""X"":10,""Y"":7},{""X"":11,""Y"":7},{""X"":11,""Y"":8},{""X"":13,""Y"":8},{""X"":13,""Y"":9},{""X"":12,""Y"":10},{""X"":13,""Y"":12}]","","","23318"
"27983","27983","20","14","86","[{""X"":2,""Y"":1},{""X"":10,""Y"":1},{""X"":12,""Y"":1},{""X"":4,""Y"":2},{""X"":11,""Y"":2},{""X"":12,""Y"":2},{""X"":14,""Y"":2},{""X"":4,""Y"":3},{""X"":8,""Y"":3},{""X"":7,""Y"":4},{""X"":9,""Y"":4},{""X"":10,""Y"":6},{""X"":11,""Y"":7},{""X"":12,""Y"":7},{""X"":14,""Y"":7},{""X"":13,""Y"":8},{""X"":12,""Y"":10},{""X"":13,""Y"":10},{""X"":13,""Y"":11},{""X"":14,""Y"":13}]","","","23315"
"27979","27979","20","18","54","[{""X"":4,""Y"":1},{""X"":8,""Y"":1},{""X"":9,""Y"":1},{""X"":14,""Y"":2},{""X"":5,""Y"":3},{""X"":6,""Y"":3},{""X"":7,""Y"":4},{""X"":9,""Y"":4},{""X"":12,""Y"":4},{""X"":13,""Y"":4},{""X"":6,""Y"":5},{""X"":8,""Y"":5},{""X"":9,""Y"":5},{""X"":10,""Y"":5},{""X"":13,""Y"":5},{""X"":8,""Y"":6},{""X"":9,""Y"":7},{""X"":14,""Y"":8},{""X"":13,""Y"":10},{""X"":13,""Y"":11}]","","","23316"
"27971","27971","20","31","40","[{""X"":4,""Y"":1},{""X"":10,""Y"":1},{""X"":12,""Y"":1},{""X"":13,""Y"":1},{""X"":4,""Y"":2},{""X"":4,""Y"":3},{""X"":9,""Y"":4},{""X"":11,""Y"":4},{""X"":12,""Y"":4},{""X"":9,""Y"":5},{""X"":12,""Y"":5},{""X"":14,""Y"":5},{""X"":8,""Y"":6},{""X"":13,""Y"":7},{""X"":14,""Y"":7},{""X"":10,""Y"":8},{""X"":12,""Y"":8},{""X"":13,""Y"":11},{""X"":14,""Y"":11},{""X"":14,""Y"":12}]","","","23319"
"27967","27967","20","24","47","[{""X"":6,""Y"":1},{""X"":7,""Y"":1},{""X"":9,""Y"":1},{""X"":10,""Y"":1},{""X"":11,""Y"":1},{""X"":7,""Y"":2},{""X"":5,""Y"":3},{""X"":6,""Y"":3},{""X"":8,""Y"":3},{""X"":5,""Y"":4},{""X"":8,""Y"":4},{""X"":10,""Y"":4},{""X"":7,""Y"":6},{""X"":9,""Y"":7},{""X"":10,""Y"":8},{""X"":14,""Y"":8},{""X"":11,""Y"":10},{""X"":15,""Y"":11},{""X"":14,""Y"":12},{""X"":14,""Y"":13}]","","","23434"
"27963","27963","20","32","34","[{""X"":12,""Y"":1},{""X"":3,""Y"":2},{""X"":4,""Y"":2},{""X"":5,""Y"":2},{""X"":8,""Y"":2},{""X"":12,""Y"":2},{""X"":15,""Y"":2},{""X"":16,""Y"":2},{""X"":8,""Y"":3},{""X"":10,""Y"":4},{""X"":9,""Y"":5},{""X"":13,""Y"":5},{""X"":16,""Y"":5},{""X"":11,""Y"":6},{""X"":14,""Y"":6},{""X"":8,""Y"":7},{""X"":16,""Y"":7},{""X"":10,""Y"":9},{""X"":12,""Y"":10},{""X"":14,""Y"":12}]","","","23482"
"27959","27959","20","27","52","[{""X"":6,""Y"":1},{""X"":14,""Y"":1},{""X"":8,""Y"":2},{""X"":10,""Y"":2},{""X"":4,""Y"":3},{""X"":8,""Y"":3},{""X"":10,""Y"":3},{""X"":13,""Y"":3},{""X"":13,""Y"":5},{""X"":8,""Y"":6},{""X"":13,""Y"":6},{""X"":12,""Y"":7},{""X"":9,""Y"":8},{""X"":12,""Y"":8},{""X"":12,""Y"":9},{""X"":14,""Y"":9},{""X"":15,""Y"":9},{""X"":12,""Y"":10},{""X"":13,""Y"":11},{""X"":14,""Y"":12}]","","","23475"
"27955","27955","20","18","55","[{""X"":3,""Y"":1},{""X"":12,""Y"":1},{""X"":13,""Y"":1},{""X"":3,""Y"":2},{""X"":4,""Y"":2},{""X"":8,""Y"":2},{""X"":12,""Y"":2},{""X"":13,""Y"":2},{""X"":4,""Y"":3},{""X"":13,""Y"":3},{""X"":9,""Y"":4},{""X"":10,""Y"":5},{""X"":9,""Y"":6},{""X"":14,""Y"":6},{""X"":11,""Y"":7},{""X"":12,""Y"":7},{""X"":14,""Y"":7},{""X"":9,""Y"":8},{""X"":12,""Y"":9},{""X"":14,""Y"":12}]","","","23325"
"27951","27951","20","25","44","[{""X"":7,""Y"":1},{""X"":8,""Y"":1},{""X"":4,""Y"":2},{""X"":8,""Y"":2},{""X"":15,""Y"":2},{""X"":4,""Y"":3},{""X"":7,""Y"":3},{""X"":8,""Y"":3},{""X"":16,""Y"":3},{""X"":7,""Y"":4},{""X"":10,""Y"":4},{""X"":7,""Y"":5},{""X"":9,""Y"":5},{""X"":16,""Y"":5},{""X"":7,""Y"":6},{""X"":14,""Y"":6},{""X"":12,""Y"":8},{""X"":12,""Y"":11},{""X"":16,""Y"":11},{""X"":14,""Y"":12}]","","","23518"
"27947","27947","20","28","46","[{""X"":12,""Y"":1},{""X"":15,""Y"":1},{""X"":8,""Y"":2},{""X"":9,""Y"":2},{""X"":11,""Y"":2},{""X"":14,""Y"":2},{""X"":15,""Y"":2},{""X"":4,""Y"":3},{""X"":8,""Y"":3},{""X"":10,""Y"":5},{""X"":13,""Y"":5},{""X"":7,""Y"":6},{""X"":8,""Y"":7},{""X"":13,""Y"":7},{""X"":10,""Y"":8},{""X"":15,""Y"":8},{""X"":15,""Y"":10},{""X"":12,""Y"":11},{""X"":13,""Y"":11},{""X"":14,""Y"":13}]","","","23448"
"27943","27943","20","16","56","[{""X"":2,""Y"":1},{""X"":6,""Y"":1},{""X"":3,""Y"":2},{""X"":4,""Y"":2},{""X"":8,""Y"":2},{""X"":14,""Y"":2},{""X"":7,""Y"":3},{""X"":8,""Y"":3},{""X"":10,""Y"":3},{""X"":11,""Y"":3},{""X"":9,""Y"":4},{""X"":9,""Y"":5},{""X"":12,""Y"":5},{""X"":9,""Y"":6},{""X"":12,""Y"":6},{""X"":9,""Y"":7},{""X"":11,""Y"":7},{""X"":12,""Y"":8},{""X"":11,""Y"":9},{""X"":12,""Y"":10}]","","","23331"
"27939","27939","20","19","64","[{""X"":5,""Y"":1},{""X"":11,""Y"":1},{""X"":5,""Y"":2},{""X"":7,""Y"":2},{""X"":14,""Y"":2},{""X"":12,""Y"":3},{""X"":13,""Y"":3},{""X"":5,""Y"":4},{""X"":10,""Y"":5},{""X"":11,""Y"":5},{""X"":12,""Y"":5},{""X"":9,""Y"":6},{""X"":11,""Y"":6},{""X"":13,""Y"":6},{""X"":11,""Y"":7},{""X"":10,""Y"":8},{""X"":13,""Y"":9},{""X"":13,""Y"":10},{""X"":12,""Y"":11},{""X"":14,""Y"":11}]","","","23332"
"27931","27931","20","33","33","[{""X"":4,""Y"":1},{""X"":5,""Y"":1},{""X"":7,""Y"":1},{""X"":15,""Y"":1},{""X"":6,""Y"":2},{""X"":8,""Y"":2},{""X"":9,""Y"":2},{""X"":14,""Y"":2},{""X"":12,""Y"":3},{""X"":7,""Y"":4},{""X"":11,""Y"":4},{""X"":6,""Y"":5},{""X"":8,""Y"":5},{""X"":11,""Y"":5},{""X"":10,""Y"":7},{""X"":14,""Y"":7},{""X"":13,""Y"":10},{""X"":12,""Y"":11},{""X"":15,""Y"":11},{""X"":13,""Y"":12}]","","","23388"
"27927","27927","20","26","35","[{""X"":6,""Y"":1},{""X"":8,""Y"":1},{""X"":10,""Y"":1},{""X"":12,""Y"":1},{""X"":14,""Y"":1},{""X"":7,""Y"":2},{""X"":8,""Y"":2},{""X"":13,""Y"":2},{""X"":4,""Y"":3},{""X"":8,""Y"":3},{""X"":11,""Y"":4},{""X"":13,""Y"":4},{""X"":9,""Y"":6},{""X"":11,""Y"":6},{""X"":10,""Y"":7},{""X"":12,""Y"":7},{""X"":14,""Y"":7},{""X"":10,""Y"":8},{""X"":11,""Y"":8},{""X"":12,""Y"":11}]","","","23337"
"27923","27923","20","19","55","[{""X"":2,""Y"":1},{""X"":3,""Y"":1},{""X"":8,""Y"":1},{""X"":4,""Y"":2},{""X"":7,""Y"":2},{""X"":5,""Y"":3},{""X"":6,""Y"":3},{""X"":13,""Y"":3},{""X"":15,""Y"":3},{""X"":8,""Y"":4},{""X"":11,""Y"":4},{""X"":15,""Y"":4},{""X"":10,""Y"":5},{""X"":14,""Y"":5},{""X"":10,""Y"":7},{""X"":11,""Y"":8},{""X"":10,""Y"":9},{""X"":11,""Y"":9},{""X"":12,""Y"":9},{""X"":14,""Y"":13}]","","","23465"
"27919","27919","20","17","66","[{""X"":3,""Y"":1},{""X"":10,""Y"":1},{""X"":13,""Y"":1},{""X"":7,""Y"":2},{""X"":8,""Y"":2},{""X"":7,""Y"":3},{""X"":13,""Y"":3},{""X"":6,""Y"":4},{""X"":7,""Y"":4},{""X"":10,""Y"":4},{""X"":11,""Y"":4},{""X"":12,""Y"":4},{""X"":10,""Y"":5},{""X"":8,""Y"":6},{""X"":9,""Y"":7},{""X"":10,""Y"":7},{""X"":14,""Y"":9},{""X"":13,""Y"":11},{""X"":14,""Y"":11},{""X"":14,""Y"":12}]","","","23339"
"27915","27915","20","25","49","[{""X"":4,""Y"":1},{""X"":6,""Y"":2},{""X"":11,""Y"":2},{""X"":13,""Y"":2},{""X"":8,""Y"":3},{""X"":12,""Y"":3},{""X"":13,""Y"":3},{""X"":8,""Y"":4},{""X"":11,""Y"":4},{""X"":13,""Y"":4},{""X"":8,""Y"":5},{""X"":11,""Y"":5},{""X"":13,""Y"":5},{""X"":10,""Y"":6},{""X"":9,""Y"":7},{""X"":10,""Y"":9},{""X"":12,""Y"":10},{""X"":13,""Y"":10},{""X"":13,""Y"":11},{""X"":14,""Y"":12}]","","","23340"
"27911","27911","20","32","33","[{""X"":2,""Y"":1},{""X"":5,""Y"":1},{""X"":8,""Y"":1},{""X"":9,""Y"":1},{""X"":13,""Y"":1},{""X"":7,""Y"":2},{""X"":13,""Y"":2},{""X"":14,""Y"":2},{""X"":11,""Y"":3},{""X"":13,""Y"":3},{""X"":8,""Y"":5},{""X"":13,""Y"":5},{""X"":8,""Y"":6},{""X"":10,""Y"":6},{""X"":9,""Y"":7},{""X"":12,""Y"":8},{""X"":13,""Y"":8},{""X"":12,""Y"":10},{""X"":14,""Y"":10},{""X"":13,""Y"":11}]","","","23341"
"27907","27907","20","31","34","[{""X"":3,""Y"":1},{""X"":13,""Y"":1},{""X"":6,""Y"":2},{""X"":10,""Y"":2},{""X"":11,""Y"":2},{""X"":7,""Y"":3},{""X"":13,""Y"":3},{""X"":8,""Y"":4},{""X"":12,""Y"":4},{""X"":13,""Y"":4},{""X"":14,""Y"":4},{""X"":9,""Y"":5},{""X"":7,""Y"":6},{""X"":9,""Y"":6},{""X"":12,""Y"":6},{""X"":11,""Y"":7},{""X"":12,""Y"":8},{""X"":14,""Y"":8},{""X"":12,""Y"":9},{""X"":13,""Y"":10}]","","","23342"
"27903","27903","20","28","42","[{""X"":8,""Y"":1},{""X"":9,""Y"":1},{""X"":16,""Y"":1},{""X"":6,""Y"":2},{""X"":15,""Y"":2},{""X"":6,""Y"":3},{""X"":9,""Y"":3},{""X"":11,""Y"":3},{""X"":6,""Y"":4},{""X"":13,""Y"":4},{""X"":15,""Y"":4},{""X"":7,""Y"":5},{""X"":12,""Y"":5},{""X"":13,""Y"":5},{""X"":16,""Y"":7},{""X"":9,""Y"":8},{""X"":12,""Y"":10},{""X"":13,""Y"":10},{""X"":15,""Y"":10},{""X"":13,""Y"":11}]","","","23513"
"27899","27899","20","40","43","[{""X"":2,""Y"":1},{""X"":5,""Y"":1},{""X"":13,""Y"":1},{""X"":7,""Y"":2},{""X"":9,""Y"":3},{""X"":12,""Y"":4},{""X"":8,""Y"":5},{""X"":10,""Y"":5},{""X"":11,""Y"":5},{""X"":7,""Y"":6},{""X"":8,""Y"":7},{""X"":16,""Y"":7},{""X"":9,""Y"":8},{""X"":15,""Y"":8},{""X"":14,""Y"":9},{""X"":16,""Y"":9},{""X"":16,""Y"":11},{""X"":14,""Y"":12},{""X"":15,""Y"":14},{""X"":16,""Y"":15}]","","","23577"
"27891","27891","20","17","64","[{""X"":2,""Y"":1},{""X"":3,""Y"":1},{""X"":4,""Y"":1},{""X"":5,""Y"":1},{""X"":11,""Y"":2},{""X"":8,""Y"":3},{""X"":9,""Y"":3},{""X"":13,""Y"":3},{""X"":12,""Y"":4},{""X"":11,""Y"":5},{""X"":13,""Y"":5},{""X"":7,""Y"":6},{""X"":11,""Y"":6},{""X"":13,""Y"":6},{""X"":10,""Y"":7},{""X"":13,""Y"":7},{""X"":12,""Y"":8},{""X"":13,""Y"":8},{""X"":13,""Y"":9},{""X"":13,""Y"":10}]","","","23347"
"27887","27887","20","26","40","[{""X"":8,""Y"":1},{""X"":10,""Y"":1},{""X"":11,""Y"":1},{""X"":3,""Y"":2},{""X"":5,""Y"":3},{""X"":7,""Y"":3},{""X"":5,""Y"":4},{""X"":7,""Y"":4},{""X"":9,""Y"":4},{""X"":6,""Y"":5},{""X"":13,""Y"":5},{""X"":14,""Y"":5},{""X"":8,""Y"":6},{""X"":12,""Y"":6},{""X"":10,""Y"":7},{""X"":12,""Y"":7},{""X"":14,""Y"":7},{""X"":11,""Y"":8},{""X"":13,""Y"":9},{""X"":13,""Y"":11}]","","","23348"
"27883","27883","20","28","44","[{""X"":4,""Y"":1},{""X"":12,""Y"":1},{""X"":14,""Y"":1},{""X"":6,""Y"":2},{""X"":9,""Y"":2},{""X"":10,""Y"":2},{""X"":14,""Y"":2},{""X"":8,""Y"":3},{""X"":10,""Y"":3},{""X"":13,""Y"":3},{""X"":11,""Y"":5},{""X"":12,""Y"":5},{""X"":13,""Y"":7},{""X"":10,""Y"":8},{""X"":11,""Y"":8},{""X"":11,""Y"":9},{""X"":13,""Y"":9},{""X"":13,""Y"":10},{""X"":13,""Y"":11},{""X"":14,""Y"":12}]","","","23349"
"27879","27879","20","25","45","[{""X"":4,""Y"":1},{""X"":7,""Y"":1},{""X"":11,""Y"":1},{""X"":6,""Y"":2},{""X"":10,""Y"":2},{""X"":6,""Y"":3},{""X"":14,""Y"":3},{""X"":7,""Y"":4},{""X"":9,""Y"":4},{""X"":11,""Y"":4},{""X"":13,""Y"":4},{""X"":13,""Y"":5},{""X"":7,""Y"":6},{""X"":11,""Y"":6},{""X"":8,""Y"":7},{""X"":9,""Y"":8},{""X"":11,""Y"":8},{""X"":14,""Y"":10},{""X"":14,""Y"":11},{""X"":14,""Y"":12}]","","","23351"
"27875","27875","20","17","55","[{""X"":2,""Y"":1},{""X"":3,""Y"":1},{""X"":5,""Y"":1},{""X"":8,""Y"":2},{""X"":12,""Y"":2},{""X"":7,""Y"":3},{""X"":8,""Y"":3},{""X"":11,""Y"":3},{""X"":7,""Y"":4},{""X"":8,""Y"":4},{""X"":13,""Y"":4},{""X"":11,""Y"":5},{""X"":13,""Y"":5},{""X"":7,""Y"":6},{""X"":8,""Y"":6},{""X"":8,""Y"":7},{""X"":13,""Y"":7},{""X"":14,""Y"":7},{""X"":12,""Y"":9},{""X"":12,""Y"":11}]","","","23378"
"27867","27867","20","26","55","[{""X"":8,""Y"":1},{""X"":13,""Y"":1},{""X"":3,""Y"":2},{""X"":8,""Y"":3},{""X"":10,""Y"":3},{""X"":12,""Y"":3},{""X"":8,""Y"":5},{""X"":10,""Y"":5},{""X"":11,""Y"":5},{""X"":12,""Y"":5},{""X"":8,""Y"":6},{""X"":11,""Y"":6},{""X"":8,""Y"":7},{""X"":11,""Y"":7},{""X"":11,""Y"":10},{""X"":13,""Y"":10},{""X"":13,""Y"":11},{""X"":14,""Y"":11},{""X"":13,""Y"":12},{""X"":14,""Y"":12}]","","","23354"
"27863","27863","20","24","38","[{""X"":2,""Y"":1},{""X"":9,""Y"":1},{""X"":13,""Y"":1},{""X"":6,""Y"":2},{""X"":11,""Y"":2},{""X"":6,""Y"":3},{""X"":8,""Y"":3},{""X"":14,""Y"":3},{""X"":5,""Y"":4},{""X"":7,""Y"":4},{""X"":14,""Y"":4},{""X"":8,""Y"":5},{""X"":10,""Y"":5},{""X"":13,""Y"":5},{""X"":10,""Y"":6},{""X"":14,""Y"":6},{""X"":9,""Y"":7},{""X"":10,""Y"":7},{""X"":13,""Y"":7},{""X"":13,""Y"":11}]","","","23355"
"27859","27859","20","18","65","[{""X"":2,""Y"":1},{""X"":3,""Y"":1},{""X"":10,""Y"":1},{""X"":4,""Y"":2},{""X"":7,""Y"":2},{""X"":12,""Y"":2},{""X"":6,""Y"":3},{""X"":10,""Y"":3},{""X"":12,""Y"":3},{""X"":6,""Y"":4},{""X"":6,""Y"":5},{""X"":11,""Y"":5},{""X"":9,""Y"":6},{""X"":12,""Y"":6},{""X"":12,""Y"":8},{""X"":12,""Y"":9},{""X"":12,""Y"":10},{""X"":13,""Y"":10},{""X"":14,""Y"":11},{""X"":14,""Y"":13}]","","","23356"
"27855","27855","20","19","52","[{""X"":7,""Y"":1},{""X"":8,""Y"":2},{""X"":13,""Y"":2},{""X"":8,""Y"":3},{""X"":9,""Y"":3},{""X"":12,""Y"":3},{""X"":5,""Y"":4},{""X"":6,""Y"":4},{""X"":8,""Y"":4},{""X"":10,""Y"":4},{""X"":14,""Y"":4},{""X"":8,""Y"":5},{""X"":13,""Y"":5},{""X"":9,""Y"":6},{""X"":9,""Y"":7},{""X"":10,""Y"":8},{""X"":11,""Y"":8},{""X"":12,""Y"":8},{""X"":13,""Y"":8},{""X"":10,""Y"":9}]","","","23360"
"27851","27851","20","23","46","[{""X"":4,""Y"":2},{""X"":7,""Y"":2},{""X"":8,""Y"":2},{""X"":12,""Y"":2},{""X"":13,""Y"":2},{""X"":12,""Y"":3},{""X"":13,""Y"":3},{""X"":5,""Y"":4},{""X"":7,""Y"":4},{""X"":13,""Y"":4},{""X"":6,""Y"":5},{""X"":10,""Y"":5},{""X"":12,""Y"":6},{""X"":13,""Y"":6},{""X"":14,""Y"":6},{""X"":11,""Y"":7},{""X"":12,""Y"":7},{""X"":12,""Y"":8},{""X"":13,""Y"":8},{""X"":12,""Y"":10}]","","","23361"
"27847","27847","20","34","34","[{""X"":4,""Y"":1},{""X"":14,""Y"":1},{""X"":6,""Y"":2},{""X"":11,""Y"":2},{""X"":5,""Y"":3},{""X"":7,""Y"":3},{""X"":11,""Y"":3},{""X"":8,""Y"":4},{""X"":9,""Y"":4},{""X"":13,""Y"":4},{""X"":10,""Y"":5},{""X"":14,""Y"":5},{""X"":9,""Y"":6},{""X"":11,""Y"":6},{""X"":11,""Y"":7},{""X"":12,""Y"":7},{""X"":14,""Y"":8},{""X"":12,""Y"":9},{""X"":14,""Y"":10},{""X"":14,""Y"":11}]","","","23362"
"27843","27843","20","26","49","[{""X"":14,""Y"":1},{""X"":5,""Y"":2},{""X"":8,""Y"":3},{""X"":9,""Y"":3},{""X"":11,""Y"":3},{""X"":7,""Y"":4},{""X"":8,""Y"":4},{""X"":10,""Y"":4},{""X"":13,""Y"":4},{""X"":6,""Y"":5},{""X"":7,""Y"":5},{""X"":14,""Y"":6},{""X"":12,""Y"":7},{""X"":10,""Y"":8},{""X"":12,""Y"":8},{""X"":14,""Y"":8},{""X"":13,""Y"":9},{""X"":14,""Y"":9},{""X"":11,""Y"":10},{""X"":14,""Y"":10}]","","","23364"
"27839","27839","20","28","30","[{""X"":2,""Y"":1},{""X"":5,""Y"":1},{""X"":7,""Y"":1},{""X"":13,""Y"":1},{""X"":7,""Y"":2},{""X"":10,""Y"":2},{""X"":11,""Y"":2},{""X"":8,""Y"":3},{""X"":13,""Y"":3},{""X"":7,""Y"":4},{""X"":11,""Y"":4},{""X"":14,""Y"":4},{""X"":8,""Y"":5},{""X"":11,""Y"":5},{""X"":12,""Y"":5},{""X"":13,""Y"":5},{""X"":10,""Y"":6},{""X"":13,""Y"":7},{""X"":12,""Y"":8},{""X"":11,""Y"":9}]","","","23366"
"27835","27835","20","33","39","[{""X"":10,""Y"":1},{""X"":7,""Y"":2},{""X"":10,""Y"":2},{""X"":16,""Y"":2},{""X"":9,""Y"":3},{""X"":13,""Y"":3},{""X"":16,""Y"":3},{""X"":17,""Y"":3},{""X"":10,""Y"":4},{""X"":15,""Y"":4},{""X"":11,""Y"":5},{""X"":12,""Y"":5},{""X"":14,""Y"":5},{""X"":17,""Y"":6},{""X"":8,""Y"":7},{""X"":11,""Y"":8},{""X"":13,""Y"":8},{""X"":17,""Y"":8},{""X"":11,""Y"":9},{""X"":16,""Y"":11}]","","","23616"
"27831","27831","20","35","35","[{""X"":6,""Y"":1},{""X"":9,""Y"":2},{""X"":9,""Y"":3},{""X"":7,""Y"":4},{""X"":8,""Y"":4},{""X"":9,""Y"":4},{""X"":12,""Y"":4},{""X"":10,""Y"":5},{""X"":11,""Y"":5},{""X"":7,""Y"":6},{""X"":10,""Y"":6},{""X"":10,""Y"":7},{""X"":11,""Y"":7},{""X"":12,""Y"":7},{""X"":14,""Y"":7},{""X"":11,""Y"":8},{""X"":12,""Y"":8},{""X"":14,""Y"":8},{""X"":10,""Y"":9},{""X"":12,""Y"":9}]","","","23368"
"27827","27827","20","16","62","[{""X"":3,""Y"":1},{""X"":4,""Y"":1},{""X"":9,""Y"":1},{""X"":12,""Y"":1},{""X"":4,""Y"":2},{""X"":8,""Y"":2},{""X"":9,""Y"":2},{""X"":11,""Y"":2},{""X"":4,""Y"":3},{""X"":9,""Y"":3},{""X"":8,""Y"":4},{""X"":6,""Y"":5},{""X"":9,""Y"":5},{""X"":9,""Y"":6},{""X"":11,""Y"":6},{""X"":10,""Y"":7},{""X"":11,""Y"":8},{""X"":14,""Y"":10},{""X"":14,""Y"":11},{""X"":14,""Y"":13}]","","","23369"
"27823","27823","20","27","45","[{""X"":3,""Y"":1},{""X"":5,""Y"":1},{""X"":9,""Y"":1},{""X"":12,""Y"":1},{""X"":13,""Y"":2},{""X"":13,""Y"":3},{""X"":6,""Y"":4},{""X"":9,""Y"":4},{""X"":12,""Y"":4},{""X"":14,""Y"":4},{""X"":11,""Y"":5},{""X"":8,""Y"":6},{""X"":10,""Y"":6},{""X"":10,""Y"":7},{""X"":13,""Y"":7},{""X"":13,""Y"":8},{""X"":11,""Y"":9},{""X"":12,""Y"":10},{""X"":14,""Y"":11},{""X"":13,""Y"":12}]","","","23370"
